0.6394279877425945,0.6400817995910021,0.6397134083930399,0.6403688524590164,0.64,0.6396303901437371,0.6402877697841727,0.6399176954732511,0.639546858908342,0.6402061855670103,0.6408668730650154,0.6415289256198347,0.6411582213029989,0.6407867494824017,0.6404145077720207,0.6400414937759336,0.6407061266874351,0.6413721413721414,0.6409989594172737,0.640625,0.6412930135557873,0.6409185803757829,0.6405433646812957,0.641213389121339,0.6408376963350786,0.640461215932914,0.640083945435467,0.6397058823529411,0.6393270241850684,0.64,0.6406743940990516,0.6413502109704642,0.6420274551214361,0.642706131078224,0.6433862433862434,0.6440677966101694,0.6436903499469777,0.6443736730360934,0.6439957492029755,0.6436170212765957,0.6432374866879659,0.6439232409381663,0.6435432230522946,0.6431623931623932,0.6427807486631016,0.6434689507494646,0.6441586280814576,0.6448497854077253,0.6455424274973147,0.646236559139785,0.6458557588805167,0.646551724137931,0.6472491909385113,0.6479481641468683,0.6475675675675676,0.6471861471861472,0.647887323943662,0.648590021691974,0.6482084690553745,0.6489130434782608,0.6496191512513602,0.6503267973856209,0.6499454743729552,0.6495633187772926,0.6491803278688525,0.6487964989059081,0.6484118291347207,0.6491228070175439,0.6487376509330406,0.6494505494505495,0.6490649064906491,0.6486784140969163,0.6482910694597575,0.6479028697571744,0.6475138121546962,0.6471238938053098,0.646733111849391,0.647450110864745,0.6481687014428413,0.6488888888888888,0.6496106785317018,0.6492204899777283,0.6488294314381271,0.6495535714285714,0.6502793296089385,0.6498881431767338,0.6494960806270996,0.6502242152466368,0.6509539842873177,0.650561797752809,0.6501687289088864,0.6497747747747747,0.649379932356257,0.6489841986455982,0.6497175141242938,0.6504524886877828,0.6500566251415628,0.6507936507936508,0.6515323496027242,0.6511363636363636,0.6518771331058021,0.6526195899772209,0.6533637400228051,0.6541095890410958,0.6537142857142857,0.6544622425629291,0.6540664375715922,0.6548165137614679,0.6544202066590127,0.6540229885057471,0.6536248561565017,0.6532258064516129,0.6539792387543253,0.6547344110854504,0.6543352601156069,0.6550925925925926,0.6558516801853997,0.6566125290023201,0.6573751451800233,0.6581395348837209,0.6577415599534342,0.6585081585081585,0.6592765460910152,0.6588785046728972,0.6584795321637427,0.6592505854800936,0.6588511137162955,0.6584507042253521,0.6592244418331374,0.66,0.6595995288574794,0.660377358490566,0.6599763872491146,0.6607565011820331,0.6615384615384615,0.6623222748815166,0.6619217081850534,0.66270783847981,0.6634958382877527,0.6630952380952381,0.6626936829558999,0.6634844868735084,0.6630824372759857,0.6638755980861244,0.6646706586826348,0.6654676258992805,0.6650660264105642,0.6658653846153846,0.6666666666666666,0.6662650602409639,0.6658624849215923,0.6654589371980676,0.6662636033857315,0.6670702179176755,0.6678787878787878,0.6686893203883495,0.669501822600243,0.670316301703163,0.6699147381242387,0.6707317073170732,0.6703296703296703,0.6699266503667481,0.6707466340269278,0.6703431372549019,0.6711656441717792,0.671990171990172,0.6724137931034483,0.6720098643649816,0.671604938271605,0.6711990111248455,0.6720297029702971,0.6716232961586122,0.6724565756823822,0.6732919254658385,0.6741293532338308,0.6737235367372354,0.6733167082294265,0.6741573033707865,0.67375,0.6745932415519399,0.6741854636591479,0.6737766624843162,0.6733668341708543,0.6742138364779874,0.6750629722921915,0.6759142496847415,0.6755050505050505,0.6750948166877371,0.6746835443037975,0.6755386565272496,0.6751269035532995,0.6747141041931385,0.6743002544529262,0.6738853503184713,0.673469387755102,0.6730523627075351,0.6739130434782609,0.6734955185659411,0.6743589743589744,0.675224646983312,0.6748071979434447,0.6743886743886743,0.6739690721649485,0.6748387096774193,0.6757105943152455,0.6761658031088082,0.6757457846952011,0.6753246753246753,0.6749024707412223,0.6744791666666666,0.6740547588005215,0.6736292428198434,0.6745098039215687,0.675392670157068,0.6749672346002621,0.6758530183727034,0.6754270696452037,0.675,0.6745718050065876,0.6741424802110818,0.6737120211360634,0.6732804232804233,0.6741721854304635,0.6737400530503979,0.6733067729083665,0.6728723404255319,0.6724367509986684,0.672,0.6711229946524064,0.6706827309236948,0.6702412868632708,0.6697986577181209,0.6706989247311828,0.6716016150740243,0.6711590296495957,0.6720647773279352,0.672972972972973,0.6725304465493911,0.6720867208672087,0.6729986431478969,0.6725543478260869,0.673469387755102,0.6739427012278308,0.6734972677595629,0.6730506155950753,0.673972602739726,0.6748971193415638,0.6758241758241759,0.6767537826685007,0.6763085399449036,0.6772413793103448,0.6781767955801105,0.6791147994467497,0.6800554016620498,0.6796116504854369,0.6791666666666667,0.6787204450625869,0.6782729805013927,0.6778242677824268,0.6773743016759777,0.676923076923077,0.6778711484593838,0.6774193548387096,0.6783707865168539,0.6779184247538678,0.6788732394366197,0.6784203102961918,0.6779661016949152,0.6789250353606789,0.6798866855524079,0.6808510638297872,0.6818181818181818,0.6813655761024182,0.6809116809116809,0.6804564907275321,0.6814285714285714,0.6805157593123209,0.6814921090387375,0.6810344827586207,0.6805755395683454,0.6815561959654178,0.6825396825396826,0.6835260115606936,0.683068017366136,0.6826086956521739,0.683599419448476,0.6831395348837209,0.6826783114992722,0.6836734693877551,0.6832116788321168,0.6827485380116959,0.6837481698389458,0.6832844574780058,0.6828193832599119,0.6838235294117647,0.6848306332842415,0.6843657817109144,0.6853766617429837,0.6859259259259259,0.6869436201780416,0.6864784546805349,0.6860119047619048,0.6870342771982116,0.6865671641791045,0.6860986547085202,0.6856287425149701,0.6866566716641679,0.6876876876876877,0.687218045112782,0.6867469879518072,0.6862745098039216,0.6858006042296072,0.6853252647503782,0.6848484848484848,0.6858877086494689,0.6869300911854104,0.6864535768645358,0.6875,0.6885496183206107,0.6880733944954128,0.6891271056661562,0.6886503067484663,0.6881720430107527,0.6876923076923077,0.6887519260400616,0.6898148148148148,0.6893353941267388,0.6904024767801857,0.6914728682170542,0.6909937888198758,0.6905132192846034,0.6900311526479751,0.6911076443057722,0.6921875,0.6917057902973396,0.6912225705329154,0.6923076923076923,0.6933962264150944,0.694488188976378,0.694006309148265,0.6951026856240127,0.6962025316455697,0.6973058637083994,0.6968253968253968,0.6979332273449921,0.697452229299363,0.6985645933014354,0.6980830670926518,0.6976,0.6971153846153846,0.6982343499197432,0.6993569131832797,0.6988727858293076,0.6983870967741935,0.6978998384491115,0.6990291262135923,0.6985413290113452,0.698051948051948,0.6991869918699187,0.6986970684039088,0.6998368678629691,0.7009803921568627,0.7004909983633388,0.6995073891625616,0.7006578947368421,0.7018121911037891,0.7013201320132013,0.7008264462809918,0.7019867549668874,0.7014925373134329,0.7009966777408638,0.7004991680532446,0.7011686143572621,0.7023411371237458,0.7035175879396985,0.7046979865771812,0.7058823529411765,0.7070707070707071,0.7065767284991569,0.706081081081081,0.7055837563451777,0.7067796610169491,0.7062818336162988,0.70578231292517,0.7052810902896082,0.7047781569965871,0.7042735042735043,0.7037671232876712,0.7032590051457976,0.7027491408934707,0.7039586919104991,0.7034482758620689,0.7046632124352331,0.7041522491349481,0.7053726169844021,0.7065972222222222,0.7078260869565217,0.7073170731707317,0.7085514834205934,0.7097902097902098,0.7092819614711033,0.7087719298245614,0.7082601054481547,0.7077464788732394,0.7072310405643739,0.7084805653710248,0.7097345132743362,0.7092198581560284,0.7087033747779752,0.708185053380783,0.7094474153297683,0.7089285714285715,0.7084078711985689,0.7096774193548387,0.7109515260323159,0.710431654676259,0.7099099099099099,0.7093862815884476,0.7088607594936709,0.7083333333333334,0.7096188747731398,0.7090909090909091,0.7116788321167883,0.7111517367458866,0.7124542124542125,0.7137614678899082,0.7132352941176471,0.712707182320442,0.7121771217712177,0.7134935304990758,0.7148148148148148,0.7142857142857143,0.7137546468401487,0.7150837988826816,0.7164179104477612,0.7158878504672898,0.7153558052434457,0.7148217636022514,0.7142857142857143,0.7156308851224106,0.7169811320754716,0.7164461247637051,0.7159090909090909,0.715370018975332,0.714828897338403,0.7142857142857143,0.7137404580152672,0.7151051625239006,0.7164750957854407,0.7178502879078695,0.7173076923076923,0.7167630057803468,0.7162162162162162,0.7176015473887815,0.7189922480620154,0.7184466019417476,0.7173489278752436,0.716796875,0.7162426614481409,0.7156862745098039,0.7151277013752456,0.7165354330708661,0.717948717948718,0.717391304347826,0.7168316831683168,0.7182539682539683,0.7176938369781312,0.7171314741035857,0.716566866267465,0.716,0.7154308617234469,0.714859437751004,0.7142857142857143,0.7137096774193549,0.7131313131313132,0.7125506072874493,0.7119675456389453,0.7134146341463414,0.7128309572301426,0.7122448979591837,0.7116564417177914,0.7110655737704918,0.7104722792607803,0.7119341563786008,0.711340206185567,0.7107438016528925,0.7101449275362319,0.7095435684647303,0.7089397089397089,0.7104166666666667,0.7118997912317327,0.7112970711297071,0.7127882599580713,0.7121848739495799,0.7115789473684211,0.7130801687763713,0.7145877378435518,0.7139830508474576,0.7133757961783439,0.7148936170212766,0.7164179104477612,0.7158119658119658,0.7173447537473233,0.7188841201716738,0.7204301075268817,0.7198275862068966,0.7192224622030238,0.7207792207792207,0.720173535791757,0.7217391304347827,0.7211328976034859,0.722707423580786,0.7221006564551422,0.7208791208791209,0.7202643171806168,0.7196467991169978,0.7190265486725663,0.7184035476718403,0.7177777777777777,0.7171492204899778,0.7158836689038032,0.7174887892376681,0.7168539325842697,0.7162162162162162,0.7155756207674944,0.7149321266968326,0.7142857142857143,0.7136363636363636,0.7129840546697038,0.7123287671232876,0.7139588100686499,0.7155963302752294,0.7172413793103448,0.7188940092165899,0.7182448036951501,0.7175925925925926,0.7192575406032483,0.7186046511627907,0.717948717948718,0.7172897196261683,0.7189695550351288,0.7183098591549296,0.7176470588235294,0.7169811320754716,0.7180094786729858,0.7197149643705463,0.719047619047619,0.720763723150358,0.7200956937799043,0.7194244604316546,0.71875,0.7204819277108434,0.7198067632850241,0.7215496368038741,0.7233009708737864,0.7250608272506083,0.7268292682926829,0.726161369193154,0.7279411764705882,0.7272727272727273,0.725925925925926,0.7252475247524752,0.7270471464019851,0.7263681592039801,0.7256857855361596,0.725,0.7243107769423559,0.7261306532663316,0.72544080604534,0.7272727272727273,0.7291139240506329,0.7284263959390863,0.727735368956743,0.7270408163265306,0.7263427109974424,0.7256410256410256,0.7249357326478149,0.7242268041237113,0.7235142118863049,0.7227979274611399,0.7246753246753247,0.7239583333333334,0.7232375979112271,0.725130890052356,0.7270341207349081,0.7263157894736842,0.7255936675461742,0.7248677248677249,0.7241379310344828,0.723404255319149,0.7226666666666667,0.7245989304812834,0.7238605898123325,0.7223719676549866,0.7216216216216216,0.7235772357723578,0.7255434782608695,0.7247956403269755,0.7240437158469946,0.7232876712328767,0.7252747252747253,0.7245179063360881,0.7237569060773481,0.7229916897506925,0.724233983286908,0.7262569832402235,0.7254901960784313,0.7247191011235955,0.723943661971831,0.7259887005649718,0.7280453257790368,0.7272727272727273,0.7293447293447294,0.7285714285714285,0.7277936962750716,0.7270114942528736,0.729106628242075,0.7283236994219653,0.7304347826086957,0.7325581395348837,0.7309941520467836,0.7294117647058823,0.7286135693215339,0.727810650887574,0.7270029673590505,0.7261904761904762,0.7283582089552239,0.7275449101796407,0.7267267267267268,0.7250755287009063,0.7242424242424242,0.723404255319149,0.7225609756097561,0.7217125382262997,0.7208588957055214,0.72,0.7191358024691358,0.7213622291021672,0.7204968944099379,0.719626168224299,0.721875,0.7210031347962382,0.720125786163522,0.7192429022082019,0.7215189873417721,0.7206349206349206,0.7197452229299363,0.7188498402555911,0.717948717948718,0.7170418006430869,0.7161290322580646,0.7184466019417476,0.7175324675324676,0.7166123778501629,0.7189542483660131,0.7180327868852459,0.7203947368421053,0.7194719471947195,0.7218543046357616,0.7209302325581395,0.725752508361204,0.7248322147651006,0.7239057239057239,0.722972972972973,0.7220338983050848,0.7210884353741497,0.7201365187713311,0.7191780821917808,0.718213058419244,0.7172413793103448,0.71875,0.7212543554006968,0.7237762237762237,0.7228070175438597,0.7253521126760564,0.7243816254416962,0.723404255319149,0.7224199288256228,0.7214285714285714,0.7240143369175627,0.7266187050359713,0.7292418772563177,0.7318840579710145,0.730909090909091,0.7335766423357665,0.7326007326007326,0.7352941176470589,0.7343173431734318,0.7333333333333333,0.7323420074349443,0.7313432835820896,0.7303370786516854,0.7330827067669173,0.7320754716981132,0.7310606060606061,0.7300380228136882,0.7290076335877863,0.7279693486590039,0.7269230769230769,0.7248062015503876,0.7237354085603113,0.7265625,0.7254901960784313,0.7283464566929134,0.7312252964426877,0.7301587301587301,0.7290836653386454,0.732,0.7349397590361446,0.7379032258064516,0.7368421052631579,0.7357723577235772,0.7387755102040816,0.7418032786885246,0.7407407407407407,0.743801652892562,0.7427385892116183,0.7458333333333333,0.7447698744769874,0.7478991596638656,0.7468354430379747,0.7457627118644068,0.7489361702127659,0.7521367521367521,0.7510729613733905,0.75,0.7489177489177489,0.7478260869565218,0.7467248908296943,0.75,0.748898678414097,0.7522123893805309,0.7511111111111111,0.7488789237668162,0.7477477477477478,0.746606334841629,0.75,0.7488584474885844,0.7477064220183486,0.7465437788018433,0.7453703703703703,0.7441860465116279,0.7417840375586855,0.7405660377358491,0.7393364928909952,0.7380952380952381,0.7368421052631579,0.7355769230769231,0.7342995169082126,0.7330097087378641,0.7365853658536585,0.7352941176470589,0.7389162561576355,0.7425742574257426,0.7412935323383084,0.74,0.7386934673366834,0.7373737373737373,0.7360406091370558,0.7397959183673469,0.7371134020618557,0.7357512953367875,0.7395833333333334,0.7382198952879581,0.7368421052631579,0.7446808510638298,0.7433155080213903,0.7419354838709677,0.7445652173913043,0.7486338797814208,0.7472527472527473,0.7513812154696132,0.75,0.7486033519553073,0.7471910112359551,0.7457627118644068,0.7443181818181818,0.7428571428571429,0.7471264367816092,0.7514450867052023,0.75,0.7485380116959064,0.7470588235294118,0.7455621301775148,0.7440476190476191,0.7425149700598802,0.7409638554216867,0.7393939393939394,0.7439024390243902,0.7484662576687117,0.7530864197530864,0.7515527950310559,0.75625,0.7547169811320755,0.7531645569620253,0.7515923566878981,0.75,0.7483870967741936,0.7467532467532467,0.75,0.7549668874172185,0.7533333333333333,0.7516778523489933,0.75,0.7482993197278912,0.7534246575342466,0.7517241379310344,0.75,0.7482517482517482,0.7464788732394366,0.75177304964539,0.75,0.7482014388489209,0.7463768115942029,0.7445255474452555,0.7426470588235294,0.7407407407407407,0.7388059701492538,0.7368421052631579,0.7424242424242424,0.7404580152671756,0.7461538461538462,0.751937984496124,0.7578125,0.7637795275590551,0.7619047619047619,0.76,0.7661290322580645,0.7723577235772358,0.7786885245901639,0.7768595041322314,0.7815126050420168,0.7796610169491526,0.7863247863247863,0.7844827586206896,0.782608695652174,0.7807017543859649,0.7876106194690266,0.7857142857142857,0.7837837837837838,0.7818181818181819,0.7798165137614679,0.7870370370370371,0.7850467289719626,0.7830188679245284,0.780952380952381,0.7788461538461539,0.7766990291262136,0.7745098039215687,0.7821782178217822,0.78,0.7777777777777778,0.7755102040816326,0.7731958762886598,0.78125,0.7894736842105263,0.7978723404255319,0.7956989247311828,0.8043478260869565,0.8131868131868132,0.8111111111111111,0.8089887640449438,0.8068181818181818,0.8045977011494253,0.813953488372093,0.8117647058823529,0.8095238095238095,0.8072289156626506,0.8170731707317073,0.825,0.8227848101265823,0.8205128205128205,0.8181818181818182,0.8157894736842105,0.8266666666666667,0.8243243243243243,0.8333333333333334,0.8309859154929577,0.8285714285714286,0.8260869565217391,0.8235294117647058,0.8208955223880597,0.8181818181818182,0.8307692307692308,0.8412698412698413,0.8360655737704918,0.8333333333333334,0.847457627118644,0.8448275862068966,0.8421052631578947,0.8392857142857143,0.8363636363636363,0.8518518518518519,0.8490566037735849,0.8461538461538461,0.8431372549019608,0.84,0.8367346938775511,0.8333333333333334,0.851063829787234,0.8695652173913043,0.8666666666666667,0.8636363636363636,0.8809523809523809,0.8780487804878049,0.875,0.8974358974358975,0.8947368421052632,0.8918918918918919,0.8888888888888888,0.9142857142857143,0.9117647058823529,0.9375,0.9354838709677419,0.9333333333333333,0.9310344827586207,0.9285714285714286,0.9259259259259259,0.9230769230769231,0.96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
